building_id,water_usage_liters,waste_produced_kg,recycled_waste_kg,occupancy_level,temperature_c,humidity_%,cloud_cover_%,wind_speed_kmph,dew_point_c,precipitation_mm,beam_irradiance_wm2,diffuse_irradiance_wm2,reflected_irradiance_wm2,is_peak_hour,day_type,solar_generation_kwh,energy_consumption_kwh,total_energy_saved_kwh,building
B1,926.088802045244,21.21161392250593,9.999228702269155,0.9,24.576716546634625,75.22840314966056,15.574693185344424,21.101968359555872,22.439699010693666,8.402329795476275,259.6931058460744,309.92394160107574,97.32140422533014,0,Weekday,28.48,373.17,20.02,green_smart_campus_dataset
B3,771.2261155734851,6.711017731065653,10.699216780818723,0.39,2.2420144188859004,85.10187865217137,12.807850898487928,5.4346276069318575,23.7326750062428,9.792350925361731,364.0125138927439,151.10440530025068,83.3823531145259,1,Weekend,25.76,346.42,24.76,green_smart_campus_dataset
B1,686.324171272563,27.434932958039656,13.193546398075595,0.7,33.36028347057738,28.25344182741989,1.2168345382033152,0.3700855704616035,-4.907802489004501,0.7398405009171904,715.0111975713849,359.2127272892325,13.175035007590571,0,Weekend,53.71,309.74,47.05,green_smart_campus_dataset
B1,447.4981742902257,7.98452528345492,5.79267715445387,0.4,20.54957025156952,36.23894894885818,63.02388123829044,6.712701049197961,24.107495914197408,2.166822011459927,888.2783943230153,199.91496639022432,38.49937251798107,0,Weekday,54.41,243.13,44.97,green_smart_campus_dataset
B1,859.0323073770357,13.196070947145456,11.7768123033982,0.79,28.881876754822198,83.26074442616653,35.90226166900861,4.776312161487168,-6.99969610497512,7.566298423841977,818.642593497749,110.10315965408144,12.57217214054712,1,Weekday,46.44,382.3,33.65,green_smart_campus_dataset
B1,964.0484091879912,25.393634515653023,8.858981538650731,0.93,16.60262861136687,32.40653384406474,10.518828487897167,12.707160993123107,-2.3501274685617317,5.405987060556619,263.8728399252294,395.04555753867857,13.6150270237887,0,Weekend,32.95,387.24,28.75,green_smart_campus_dataset
B1,856.9586260401812,19.9328094582678,13.359710869493108,0.6,11.571073903595304,67.75604873036087,32.283777773130986,5.092582291414407,5.545907330548159,3.276797739624182,608.8651825969622,111.82208173046904,17.15637737479725,1,Weekend,36.03,383.68,29.48,green_smart_campus_dataset
B2,201.25208415317832,14.840888006936051,8.38936951613869,0.64,34.087316263799835,57.13241000285708,16.894409145158495,19.07974676798737,24.77590779990985,2.055896612472435,127.02038081021853,248.6669374312943,34.86942360735057,1,Weekday,18.78,186.75,15.87,green_smart_campus_dataset
B1,709.1210961467257,16.835891484375537,8.24681759757154,0.95,18.28485483279344,25.823557379605507,94.16948315016596,6.034265950100099,7.099706790788279,2.8047755164244803,379.4830978175751,249.25026733364697,37.37824908743181,1,Weekday,31.44,324.07,27.95,green_smart_campus_dataset
B1,240.90830515368057,26.36368483005451,9.090279140172727,0.66,29.674943311967155,39.9684563359073,32.00048857613481,17.674204497816394,9.264330511247003,4.292889503009519,825.385415345494,180.48470791222292,46.04081619113994,1,Weekend,50.29,184.02,44.86,green_smart_campus_dataset
B3,406.0857762669775,13.500109651497304,11.49041497199408,0.64,33.1316958546516,56.42605515086776,33.39535232893899,14.461773075343102,14.304873233327696,1.7715121950603274,510.9991423690056,383.0210073921958,46.443798501966654,0,Weekend,44.7,218.43,44.17,green_smart_campus_dataset
B1,247.6197602782173,26.74124212030428,14.505666703598454,0.7,22.01418508034637,79.66450816786838,83.98580033995856,24.65624641179711,23.890274539553296,9.642259558767506,234.94719004825112,345.35609684410605,79.42681106588628,0,Weekday,29.02,173.63,26.02,green_smart_campus_dataset
B3,683.0363623595101,7.203360774417288,2.029886959020719,0.78,16.957547140746996,69.52769427302715,64.77557612860042,24.99752442523079,17.417299004348553,1.0758844459987438,494.69804333948144,340.4368462933847,22.72629192210098,1,Weekend,41.76,305.93,33.48,green_smart_campus_dataset
B2,749.2719307940854,24.41996093021577,1.7480844334742405,0.37,-4.859565963573975,63.53182130184531,71.01716074030013,21.738152082933247,-2.1546098451705493,9.855774344892192,278.22963291600547,390.95317740031726,24.19665542238319,1,Weekend,33.46,344.65,26.73,green_smart_campus_dataset
B1,291.5901104527241,26.188690826368408,14.12570472370274,0.87,-3.3992143704397604,54.72230229589904,63.60018039889606,18.999584232468777,0.604682573252413,8.418932860006725,453.8723120775665,209.9882683687109,66.39301465050106,0,Weekday,33.19,171.49,27.98,green_smart_campus_dataset
B3,507.0711064359836,9.545441320933469,8.418258757254886,0.6,3.0340486420446524,40.9078788669894,94.61962839485652,9.661410350014345,-6.583011613701646,4.231516175137391,539.0501254730591,84.01502146701026,61.4567936973247,0,Weekend,31.15,248.0,24.23,green_smart_campus_dataset
B3,564.9892071644335,15.75866330930501,9.608642203937103,0.35,2.44033727423981,28.347143792348284,20.70008315580452,18.83191817828259,12.555832745765894,7.398163343882102,414.6023012599256,317.90957390742784,23.86042349339012,0,Weekend,36.63,270.66,29.78,green_smart_campus_dataset
B2,495.2424174087333,9.13749436659139,7.753930422326204,0.85,5.190351807993814,48.63532241962669,98.90392417557958,23.916888426987267,-3.6740892711272446,6.71515243696386,943.2720553904747,183.2844028081768,86.70379841685272,0,Weekday,56.33,265.56,53.66,green_smart_campus_dataset
B1,296.8200003881544,22.665103224855443,2.311204336504643,0.56,7.197385507906432,21.99629457379048,83.09561775565132,0.584439384886104,-0.9908289032221996,2.132869179489309,606.2772678007437,116.6208031312314,39.61534726910867,1,Weekend,36.14,196.03,34.62,green_smart_campus_dataset
B1,535.1582321499803,18.383694201541417,11.75325129786133,0.37,9.402619742029133,34.773912248679544,58.897258887634216,13.44786750494347,21.0839779313132,3.390700861189464,858.603406552207,219.1365701270887,43.02706136900376,0,Weekend,53.89,266.21,47.87,green_smart_campus_dataset
B3,800.9424382467345,20.883083667708025,11.461145031240216,0.74,11.821507602755062,50.273836311086185,66.2371624396249,5.449957609710864,1.436448636620533,5.131225628054579,784.6556923500223,374.0016290585072,47.84140727511296,0,Weekday,57.93,342.58,50.68,green_smart_campus_dataset
B1,256.8061316266044,9.912174173905278,5.363846500899368,0.92,-1.0453464617594133,49.30236299703405,64.88258765006141,13.94690789672126,9.832635142395844,6.378441798877269,695.0496783409989,109.97495665511994,39.04316836650422,1,Weekday,40.25,201.15,33.33,green_smart_campus_dataset
B3,264.14401126552275,10.293646551310488,5.287349433197606,0.92,-3.3055227218887184,23.10068016978947,5.839622405915391,11.66117724397228,3.9148103076211953,5.428949813566215,547.199873472324,347.0445853304097,60.17095470453639,1,Weekday,44.71,197.76,39.83,green_smart_campus_dataset
B1,483.8170334687874,6.037433137747659,12.72977933267726,0.97,21.957777962920936,61.23421074677039,21.80164985319386,14.394214538807107,-7.408904940793024,4.729874610064738,101.95640540342876,196.37172956529108,44.97829508423786,0,Weekend,14.92,257.2,14.05,green_smart_campus_dataset
B3,953.38056929514,13.051688379893244,2.0130016083785724,0.91,16.49339299372311,58.477897909726536,96.14708845247492,13.774055535468104,2.700234046384677,4.431522734549001,652.1208404968754,97.8806932460997,33.34912533507588,1,Weekend,37.5,394.23,34.55,green_smart_campus_dataset
B1,734.8581173783313,18.99361653334187,13.33547207699192,0.3,12.765768088804784,25.467301281463897,53.43644288593793,24.00267597921405,4.282387106257579,4.98264499295018,420.361707702248,346.9338063960297,91.40273809396967,0,Weekend,38.36,311.18,27.26,green_smart_campus_dataset
B2,742.9359653380518,26.44837284993322,4.593263658542802,0.57,20.377597646734092,86.02141367223075,37.8353603261912,13.804652723368402,21.34953856690313,4.343515198459703,205.98595012118693,389.367119417,37.75156661261393,1,Weekend,29.77,338.38,27.37,green_smart_campus_dataset
B1,489.535992670292,21.673186186467017,9.301786468576914,0.87,28.107176288141616,26.95679452656021,76.2038463389075,21.15580220312168,1.3557728776218827,5.413300775457159,500.1636372508699,151.94475054225407,72.86400329219397,0,Weekday,32.61,244.93,29.87,green_smart_campus_dataset
B1,674.9286329668307,15.884908084993786,14.103918506024888,0.56,12.107716364648184,79.83839058661353,52.45189426558096,7.995507170021162,3.2734391916723755,8.879852990466668,761.9979900549743,156.2376734447241,41.250409332120654,1,Weekday,45.91,314.98,33.5,green_smart_campus_dataset
B2,208.1049472221947,28.828002859853445,10.49371502151305,0.72,20.64477860207917,20.021681234050416,1.316277143189759,10.952517219776222,17.40138690353171,6.3282931305461165,965.5100152288336,186.6910940639766,49.16979881897247,0,Weekday,57.61,168.17,42.92,green_smart_campus_dataset
B1,708.8768371276337,22.981130014395795,6.802017374538512,0.72,33.14288895340635,81.75967665317683,73.62375967151179,11.760336901120247,16.563482792405928,7.2262087498854015,436.6944020098738,334.9456275612825,31.234917106119845,1,Weekend,38.58,337.02,36.13,green_smart_campus_dataset
B2,930.6295580609894,28.25413007156375,10.653478924675811,0.56,28.58497983446243,21.38038125430188,73.22175600528612,6.968201083384493,17.93998468269718,5.974831337307766,588.450968834479,53.64601885882493,77.70966574485287,0,Weekday,32.1,388.43,27.85,green_smart_campus_dataset
B1,690.0587746758554,18.189699331804142,5.815714908429182,0.93,12.040032420096376,73.04684223244811,16.51487121099744,9.49475653694888,23.381975902660145,6.430176824140022,866.1199450272264,128.38479310813705,76.34829262836278,1,Weekend,49.73,314.26,47.07,green_smart_campus_dataset
B3,898.958874773076,11.472606869828487,4.881617828888606,0.65,20.78867351258972,45.318356791017706,95.66600884242132,14.96282698666938,17.844512443817447,5.7834982844818015,400.59947795501336,297.0649338872141,12.001595122729016,1,Weekend,34.88,370.45,26.35,green_smart_campus_dataset
B3,779.178444372875,6.32066715911805,14.953565891085516,0.63,2.0828368766375904,71.67517600954238,22.390813154111434,14.504694082613309,4.266287112626182,0.2686652219582319,228.03152047373385,191.97380766993413,15.417463627116264,1,Weekend,21.0,363.87,14.89,green_smart_campus_dataset
B1,296.4467331229522,23.15212128709626,11.511063236517028,1.0,17.420887395803597,48.1221643797485,45.77493673821993,15.910883614337012,18.752798091433217,9.995983822000198,353.69364810942017,165.60346803884465,93.01388092704455,1,Weekday,25.96,187.24,19.43,green_smart_campus_dataset
B1,921.9626458286734,8.032574950138354,10.026079683345449,0.65,34.253131645537714,24.96355456322892,11.473596126091469,8.795447885503528,7.803612123147843,0.3360924021289668,909.2105468275493,355.2990111157061,89.99441625140656,1,Weekend,63.23,383.6,52.85,green_smart_campus_dataset
B1,253.1550754846199,12.56937820679918,5.974055005070463,0.42,15.732604608100893,73.72546867767548,60.32823194505884,7.8957873788264274,-0.2800088618502148,3.951480082336537,243.453797615654,371.0668720511838,55.54784735006773,0,Weekend,30.73,183.71,26.34,green_smart_campus_dataset
B3,627.1739780382111,18.311772697097435,1.6882516081706742,0.66,32.10553196760589,24.98768797249555,37.54511200572125,15.290447068854077,0.6020973845854325,1.0511567829893342,396.2989549061039,381.7951767081684,54.40216524025029,1,Weekday,38.9,316.23,37.24,green_smart_campus_dataset
B1,313.7096990347661,19.11041469449369,1.4347962644921786,0.87,11.293396820130427,84.54843051728525,35.31734622097055,3.321543710688124,-2.1655164002810583,0.9692845044093246,518.1762794503065,145.39268642900382,83.11817569454134,1,Weekday,33.18,206.0,30.36,green_smart_campus_dataset
B3,209.3652885847233,20.0145799246784,8.758537576283183,0.84,34.95379308738525,23.568182505416296,82.69768772209473,6.325788588303499,-4.92524647630863,7.935269516744836,862.401901141828,369.3794133386874,22.46051321963911,0,Weekend,61.59,165.54,61.41,green_smart_campus_dataset
B2,537.6274081021112,9.156383258742515,11.668458094546716,0.85,18.168801409102315,53.55276944400608,0.9561712850478244,1.0531934238248803,-3.542835585122238,4.25925779358077,943.9419552876772,307.9379441545511,68.83292092113632,0,Weekend,62.59,255.88,45.29,green_smart_campus_dataset
B3,436.03256612332495,14.49343512054122,8.523308666213971,0.8,-3.309240230562618,70.6124101595557,79.79467708924226,1.8152713149020032,-7.788768251616322,8.01138708298765,483.2292786699293,103.97516197100322,52.83846950385336,1,Weekend,29.36,246.24,21.7,green_smart_campus_dataset
B3,588.8003950380823,20.429855677924166,12.770991007147604,0.48,18.47019186765552,47.52725253544264,57.14485657480787,6.084581981515222,21.09578027263352,2.7278647068083157,938.758643518164,263.5945099078736,76.89979263840605,1,Weekday,60.12,276.62,43.61,green_smart_campus_dataset
B2,661.7599093876406,29.245471615844615,1.4679714633051029,0.9,5.982907827183865,35.206343221470426,98.6098513480199,0.4882320074229757,22.585273337719315,2.564627918062348,245.3131853719791,59.217186757446925,12.70925121807914,1,Weekday,15.23,305.23,13.12,green_smart_campus_dataset
B3,234.9912578471579,23.190778442492217,6.134529069963161,0.93,-3.700747118564212,73.1363672977219,58.9443220604249,6.135264802186538,10.536963737286342,2.512313818144621,241.16706270673336,297.9323545198028,63.34529947515447,0,Weekday,26.95,182.97,21.02,green_smart_campus_dataset
B1,298.4026360989965,28.065093927348947,4.318985476438493,0.44,27.834132187786537,74.90062933521085,5.537913414795792,16.37440807655065,19.41713448130397,6.161456264079193,954.325737671318,306.74863292782845,60.10553936940018,1,Weekday,63.05,195.99,57.07,green_smart_campus_dataset
B1,646.9139171603404,24.055301457854423,7.261821554199709,0.39,6.029185479230236,84.5886488768057,5.064532644372632,1.527676961723326,-3.5750114071398507,8.149993898456,558.7121201754981,326.2684780082491,85.67634966302668,0,Weekday,44.25,304.9,32.74,green_smart_campus_dataset
B3,474.5338825381266,19.792924222310013,2.013269504717715,0.98,26.86194216185994,46.33155773017544,88.31529863718319,10.918416944866024,21.55858388294448,4.522610100752406,267.3170518185585,110.3837689428522,70.9152667799525,0,Weekend,18.89,244.38,13.81,green_smart_campus_dataset
B1,783.3387900395584,9.800584228408614,14.357842981995017,0.91,6.52870331823468,55.43762141481288,84.12141455110532,22.82771967298873,7.72265458706779,3.792488906410824,539.1913335180056,269.88747933163586,89.21443225560738,0,Weekend,40.45,325.54,33.9,green_smart_campus_dataset
B3,721.8333188735518,21.667141297312828,4.125575614971053,0.93,2.7730541549509717,45.418990999225045,34.589007558202326,19.782120723135023,-7.649225258805572,9.735795542016492,804.8900398411464,112.59983968967904,89.8545989478303,1,Weekend,45.87,342.74,37.28,green_smart_campus_dataset
B1,876.4834903919254,20.58448914899768,13.912308856770188,0.92,33.9574229641771,37.99572752959577,61.80324841811372,7.635937557371431,-5.0540539427043925,1.167540360116388,844.2283291511714,381.3275291862115,46.7347600809746,1,Weekend,61.28,362.69,58.14,green_smart_campus_dataset
B1,753.9942613353802,20.061729261431665,6.9625041705135455,0.68,9.465813110200784,72.5723073076326,48.95913570556003,23.120136979791177,0.8141761275386017,4.866326820448926,877.5723309843181,286.2537424382921,22.36907203766318,1,Weekday,58.19,333.11,55.35,green_smart_campus_dataset
B3,543.9448619121185,17.244646699706017,14.797337865573052,0.75,19.055048457726414,43.77562915118688,96.71640551360522,8.24116241869312,-8.4754846875837,4.084877531814344,612.6138127786767,83.3640468014195,66.72552902399693,1,Weekday,34.8,273.98,25.59,green_smart_campus_dataset
B1,738.3732979155459,18.21641509973189,8.75681736844295,0.68,19.39925971257886,49.97046093946464,94.99609008768915,1.8128874084390625,0.8252682306105257,0.9812659658689038,880.2514129310923,115.46128050203798,88.63714885676593,0,Weekend,49.79,334.0,46.99,green_smart_campus_dataset
B3,420.3049394043349,13.361063177952602,14.031660098461304,0.34,17.418939286940073,48.25715603368195,98.38390085407744,24.85139891920284,-7.9024348408387874,2.682003620882192,559.0271879229292,282.21103434541175,16.745800977528468,1,Weekend,42.06,231.66,36.56,green_smart_campus_dataset
B1,445.0507990225701,17.982817316057577,1.0748858417191198,0.82,31.587829740848584,69.88628579527222,86.64487806342642,21.75056317972929,-1.7390338182511194,0.2844121257911203,646.3539121519696,216.83467365586304,60.21309457761978,0,Weekday,43.16,226.77,36.73,green_smart_campus_dataset
